HstNummer;Name ohne Ort;Ort;Globale ID;WGS84 X;WGS84 Y
9390;Gh. Bauerngirgl (deakt.);Unterzeismering;de:09188:9390;47,8912937;11,2654485
9391;Gröschlstraße;Unterzeismering;de:09188:9391;47,8965158;11,2691855
9392;Fischerbuchet;Tutzing;de:09188:9392;47,9010991;11,2643346
9393;Abzw. Kampberg;Kampberg;de:09188:9393;47,8920828;11,2450568
9394;Kampberg (deakt.);Kampberg;de:09188:9394;47,8838119;11,2399454
9395;Diemendorf Abzw.;Haunshofen;de:09190:9395;47,8822696;11,2174336
9396;Schullandheim;Wartaweil;de:09188:9396;47,9744423;11,153734
9397;Ökostation;Wartaweil;de:09188:9397;47,9605604;11,1517039
9398;Am Kallerbach;Tutzing;de:09188:9398;47,8975819;11,2629153
9399;Enzianweg;Kampberg;de:09188:9399;47,8839625;11,2405113
9400;Garmisch-Partenkirchen;Garmisch-Partenkirchen;de:09180:42837;47,4914413;11,0978678
9401;Prechtlstraße;Freising;de:09178:9401;48,4102665;11,7410705
9402;Jagdstraße;Freising;de:09178:9402;48,3936749;11,7709844
9403;Längentalstraße;Arzbach (Kr TÖL);de:09173:9403;47,7108761;11,5544186
9404;Murstraße;Freising;de:09178:9404;48,3980768;11,7605999
9405;Rabenweg;Freising;de:09178:9405;48,392458;11,7550034
9406;Inkofener Str. 12;Bergen (Kr Freising);de:09178:9406;48,484058;11,8623611
9407;Weinmoos/Gewerbegebiet;Zolling;de:09178:9407;48,4519244;11,7640315
9408;Biernerstraße;Freising;de:09178:9408;48,4042316;11,7330037
9409;Kapelle;Oberzolling;de:09178:9409;48,4494637;11,7570156
9410;Klais;Klais;de:09180:42871;47,4828335;11,2380499
9411;Wettersteinring;Freising;de:09178:9411;48,410183;11,7346476
9412;Haindlfinger Straße;Freising;de:09178:9412;48,4108449;11,7371539
9413;Forstzentrum;Freising;de:09178:9413;48,3991324;11,7165825
9414;Liesel-Beckmann-Straße;Freising;de:09178:9414;48,4041004;11,7234636
9415;Wilhelm-Dusch-Straße;Bad Tölz;de:09173:9415;47,7625914;11,5420488
9416;Driescherstraße;Moosburg (an der Isar);de:09178:9416;48,4758047;11,9321871
9420;Oberau;Oberau (b Garm.-P.);de:09180:42936;47,5590228;11,1382471
9421;Uppenbornstraße;Moosburg (an der Isar);de:09178:9421;48,4740121;11,9648858
9424;Abzw. Oberaustraße;Volkmannsdorferau;de:09178:9424;48,4876364;11,9612207
9425;Fichtenstraße;Volkmannsdorferau;de:09178:9425;48,492179;11,9653799
9430;Eschenlohe;Eschenlohe (Loisach);de:09180:42824;47,6013434;11,1884899
9432;Geiglbergstraße;Volkmannsdorf (Kr Freising);de:09178:9432;48,5014654;11,9552828
9433;Am Kirchfeld;Volkmannsdorf (Kr Freising);de:09178:9433;48,5001499;11,9539443
9434;Gasthaus;Isareck;de:09178:9434;48,4996023;11,9514919
9435;Schlossbreiten;Wang (Isar);de:09178:9435;48,4956497;11,938628
9438;Schützenstraße;Wang (Isar);de:09178:9438;48,4946972;11,9357355
9440;Ohlstadt;Ohlstadt;de:09180:10007;47,6305734;11,2155202
9446;Ersatzhalt;Wollersdorf (Obb);de:09178:9446;48,5217049;11,8816389
9450;Murnau;Murnau a.Staffelsee;de:09180:42899;47,682828;11,1929365
9451;ehem. Gasthaus Gandorfer;Volkmannsdorferau;de:09178:9451;48,4841414;11,9614003
9452;Fichtenstraße;Volkmannsdorferau;de:09178:9452;48,4937149;11,9635743
9453;Abzw. Untere Hauptstraße;Thulbach;de:09178:9453;48,5049652;11,9629814
9455;Griesfeldstraße;Freising;de:09178:9455;48,4012318;11,7156482
9457;Ortsmitte;Thulbach;de:09178:9457;48,5152013;11,9591456
9458;Am Isardamm;Dietersheim (Oberbay);de:09178:9458;48,2780814;11,673104
9459;Lohweg;Eching (Kr Freising);de:09178:9459;48,2975076;11,6282062
9460;Uffing;Uffing a Staffelsee;de:09180:90017;47,7211084;11,1587107
9470;Huglfing;Huglfing;de:09190:41333;47,7764178;11,1399
9472;Schützenlinde;Niederhummel;de:09178:9472;48,4340054;11,8837589
9480;Farchant;Farchant;de:09180:90198;47,5295163;11,1146394
9485;Thonstetten;Moosburg (an der Isar);de:09178:9485;48,4495829;11,9028931
9486;Feuerwehrhaus;Niederhummel;de:09178:9486;48,4307749;11,8809023
9487;Degernpoint Nord;Moosburg (an der Isar);de:09178:9487;48,4706948;11,9653978
9488;Degernpoint Süd;Moosburg (an der Isar);de:09178:9488;48,4654177;11,9635922
9489;Amperaustraße;Moosburg (an der Isar);de:09178:9489;48,4773947;11,9302917
9490;Murnau Ort;Murnau a.Staffelsee;de:09180:10106;47,6792113;11,1957932
9491;Seniorenzentrum;Neufahrn (b Freising);de:09178:9491;48,3120694;11,6610576
9492;Nova;Neufahrn (b Freising);de:09178:9492;48,3100321;11,6581201
9493;An der Lohe;Neufahrn (b Freising);de:09178:9493;48,3080724;11,6594137
9494;Otto-Hahn-Straße;Neufahrn (b Freising);de:09178:9494;48,3092673;11,6700767
9495;Albert-Einstein-Straße;Neufahrn (b Freising);de:09178:9495;48,3078095;11,6685675
9496;Thomastraße;Neufahrn (b Freising);de:09178:9496;48,3069431;11,6639502
9497;Auweg 53;Neufahrn (b Freising);de:09178:9497;48,3088133;11,670427
9498;Friedhof West;Neufahrn (b Freising);de:09178:9498;48,3115019;11,6694748
9499;Grünecker Straße;Neufahrn (b Freising);de:09178:9499;48,3134555;11,6676512
9500;Buchloe;Buchloe;de:09777:1000;48,0332425;10,7160838
9501;Oswaldhütte;Vorderriß;de:09173:9501;47,5220916;11,4429646
9502;Grenze;Vorderriß;de:09173:9502;47,5519721;11,4361644
9503;Gh. Post;Vorderriß;de:09173:9503;47,5591804;11,4361913
9504;Abzw. Fall (B 307);Fall (Obb);de:09173:9504;47,570388;11,5303887
9505;Sylvensteinsee (Kraftwerk);Fall (Obb);de:09173:9505;47,5905423;11,5484268
9506;Hohenwiesen;Hohenwiesen;de:09173:9506;47,6293505;11,5942499
9507;Winkel;Winkel (Kr TÖL);de:09173:9507;47,6368629;11,5940882
9508;Hellerschwang;Hellerschwang;de:09173:9508;47,6444892;11,5905219
9509;Gh. Papyrer;Fleck (Lenggries);de:09173:9509;47,6493489;11,5884378
9510;Schule;Hohenburg (Kr TÖL);de:09173:9510;47,6717594;11,5879707
9511;Hirschbachbrücke;Lenggries;de:09173:9511;47,6726184;11,5818891
9512;Rathaus;Lenggries;de:09173:9512;47,680433;11,5771819
9513;Schule;Lenggries;de:09173:9513;47,6820418;11,5820957
9514;Kirchplatz;Lenggries;de:09173:9514;47,6831364;11,5761758
9515;Café Strehler;Lenggries;de:09173:9515;47,68232;11,5736785
9516;Lenggrieser Hof;Lenggries;de:09173:9516;47,6828401;11,5735617
9517;Tölzer Straße;Lenggries;de:09173:9517;47,685743;11,573957
9518;Trattenbach;Lenggries;de:09173:9518;47,6881861;11,5732652
9519;Vdk-Siedlung;Lenggries;de:09173:9519;47,6941663;11,5702739
9520;Alpenrose / Wegscheider Str.;Lenggries;de:09173:9520;47,6821446;11,5704535
9521;Alpenrose / Wackersberger Str.;Lenggries;de:09173:9521;47,6824228;11,5703996
9522;Gebirgsjägerstraße;Lenggries;de:09173:9522;47,684854;11,5665189
9523;Brauneckbahn;Lenggries;de:09173:9523;47,6763263;11,5544815
9525;Mühle;Jachenau;de:09173:9525;47,5991628;11,4241719
9526;Post;Jachenau;de:09173:9526;47,6058558;11,4338827
9527;Laich;Laich (Kr TÖL);de:09173:9527;47,6046566;11,4407548
9528;Wieden;Wieden (Kr TÖL);de:09173:9528;47,6029122;11,4500433
9529;Bäcker;Bäcker;de:09173:9529;47,6041357;11,4671383
9530;Höfen;Höfen (Jachenau);de:09173:9530;47,6079393;11,4841434
9531;Hinterbichl;Hinterbichl (Kr TÖL);de:09173:9531;47,610277;11,4878175
9532;Petern;Petern;de:09173:9532;47,6162662;11,5005646
9533;Orth;Ort (Jachenau);de:09173:9533;47,6184885;11,5033853
9534;Tannern;Tannern;de:09173:9534;47,6279096;11,5168511
9535;Letten;Letten (Lenggries);de:09173:9535;47,6296653;11,5282776
9536;Leger;Leger (Kr TÖL);de:09173:9536;47,6396594;11,5765351
9537;Langeneck;Langeneck (Obb);de:09173:9537;47,6505774;11,5818172
9538;Bretonenbrücke;Wegscheid (Kr TÖL);de:09173:9538;47,6574273;11,5806045
9539;Pfaffensteffl;Wegscheid (Kr TÖL);de:09173:9539;47,6603497;11,579823
9540;Mitte;Wegscheid (Kr TÖL);de:09173:9540;47,6632598;11,5771729
9541;Abzw. Kotalm;Wegscheid (Kr TÖL);de:09173:9541;47,663768;11,5756009
9542;Gasthaus Isarburg;Kranzer;de:09173:9542;47,6912277;11,5630155
9543;Kapelle;Schlegldorf;de:09173:9543;47,6938701;11,5602487
9544;Feuerwehrhaus;Schlegldorf;de:09173:9544;47,6962886;11,5603295
9545;Sägewerk;Schlegldorf;de:09173:9545;47,7047224;11,5573741
9546;Steinbach;Steinbach (Lenggries);de:09173:9546;47,6978304;11,5708218
9547;Feldkreuz;Untersteinbach (Gaißach);de:09173:9547;47,7023042;11,5692408
9548;Abzw.;Obergries (Obb);de:09173:9548;47,705877;11,5677316
9549;Gh. Pulverwirt;Obergries (Obb);de:09173:9549;47,7127438;11,5670759
9550;Schleife;Hohenwiesen;de:09173:9550;;
9551;Rain Schulbus;Gaißach (Oberbay);de:09173:9551;;
9563;Anger;Lenggries;de:09173:9563;;
9564;Fockensteinstraße;Lenggries;de:09173:9564;;
9571;Kohlstattweg;Günzenhausen (Eching);de:09178:9571;48,3242977;11,6019754
9572;Waldweg;Eching (Kr Freising);de:09178:9572;48,3050609;11,6135277
9573;Südfriedhof;Eching (Kr Freising);de:09178:9573;48,2924396;11,6228882
9574;Siedlerstraße;Eching (Kr Freising);de:09178:9574;48,2920212;11,6198878
9575;Lohhofer Straße;Eching (Kr Freising);de:09178:9575;48,2939756;11,6175702
9576;Lohhofer Straße 31;Eching (Kr Freising);de:09178:9576;48,2955115;11,6153873
9577;Wilhelm-Leuschner-Straße;Eching (Kr Freising);de:09178:9577;48,2964319;11,6146327
9578;Prof.-Kurt-Huber-Straße;Eching (Kr Freising);de:09178:9578;48,2968861;11,6103477
9579;Edith-Stein-Straße;Eching (Kr Freising);de:09178:9579;48,2983861;11,6114706
9580;Alte Talstation / Loipen;Lenggries;de:09173:9580;;
9581;Daitenhausener Straße;Eching (Kr Freising);de:09178:9581;48,2997008;11,6152705
9582;Pullhausen, Ort;Pullhausen;de:09174:9582;48,2842388;11,4046964
9583;Goldshausen;Goldshausen;de:09178:9583;48,4229958;11,7878189
9584;Jaibling;Jaibling;de:09178:9584;48,4278661;11,7823391
9585;Unterberghausen;Unterberghausen;de:09178:9585;48,4347445;11,7995778
9586;Großenviecht;Großenviecht;de:09178:9586;48,4303219;11,8180023
9587;Kleinviecht;Kleinviecht;de:09178:9587;48,4376112;11,8280724
9588;Brunnhofen, Abzw.;Brunnhofen;de:09178:9588;48,4171175;11,8103666
9589;Schmidhausen;Schmidhausen (Kr FS);de:09178:9589;48,4231329;11,8311536
9590;Draxl-/Jaudenlifte;Wegscheid (Kr TÖL);de:09173:9590;;
9591;Hangenham;Hangenham;de:09178:9591;48,412902;11,8318543
9592;Rudlfing;Rudlfing;de:09178:9592;48,4081675;11,8183346
9593;Ziegelei;Webling (Dachau);de:09174:9593;48,2803053;11,4191054
9597;Oberhaindlfing, Ersatzhaltest.;Oberhaindlfing;de:09178:9597;48,5077684;11,6896689
9598;Ersatzhalt Kiefernweg;Goldach (Obb);de:09178:9598;48,3159587;11,7417802
9600;Kaufbeuren;Kaufbeuren;de:09762:950;47,8754312;10,6294952
9601;Friedhof Ost;Neufahrn (b Freising);de:09178:9601;48,3117528;11,6717206
9602;Rosenstraße;Goldach (Obb);de:09178:9602;48,3152119;11,737621
9603;Tannenweg;Goldach (Obb);de:09178:9603;48,3111613;11,733381
9604;Gardolobrunnen;Neufahrn (b Freising);de:09178:9604;48,3097035;11,6726638
9605;Volksfestplatz;Neufahrn (b Freising);de:09178:9605;48,3220936;11,6683968
9606;Massenhausener Str.;Neufahrn (b Freising);de:09178:9606;48,3262926;11,6624769
9607;Albert-Einstein-Str.;Neufahrn (b Freising);de:09178:9607;48,3078692;11,6688909
9608;Dornierstraße;Hallbergmoos;de:09178:9608;48,3283293;11,7334259
9609;Kirche;Massenhausen (Obb);de:09178:9609;48,3485543;11,6370277
9611;Dorfacker, Ort;Dorfacker;de:09178:9611;48,4215531;11,6456605
9612;Kühnhausen, Mitte;Kühnhausen (Kranzberg);de:09178:9612;48,4163245;11,6357251
9613;Kühnhausen, Am Berg;Kühnhausen (Kranzberg);de:09178:9613;48,4150426;11,6316827
9614;Abzw. Kühnhausen;Berg (Kranzberg);de:09178:9614;48,4133612;11,6232206
9615;Abzw. Fahrnbach;Fahrnbach;de:09177:9615;48,1607338;12,0466055
9616;Auweg;Dietersheim (Oberbay);de:09178:9616;48,282033;11,676868
9617;Münchner Straße;Mintraching (Grüneck);de:09178:9617;48,3172072;11,6908188
9618;Kirchenstraße, Abzw.;Mintraching (Grüneck);de:09178:9618;48,3150924;11,684854
9619;Alte Kirche;Neufahrn (b Freising);de:09178:9619;48,3116393;11,6640131
9621;Herrnstraße;Niederding;de:09177:9621;48,3212275;11,862397
9622;Herrnstraße;Aufkirchen (Kr ED);de:09177:9622;48,3078872;11,8564502
9623;Puchen;Puchen (Obb);de:09173:9623;47,7214347;11,5671747
9624;Untergries;Untergries (Obb);de:09173:9624;47,7345108;11,5705434
9625;Abzw. Kranzer;Gaißach (Oberbay);de:09173:9625;47,7402441;11,5670579
9626;Siedlung;Greiling (Obb);de:09173:9626;47,7626095;11,6040505
9627;Kirche;Greiling (Obb);de:09173:9627;47,7627484;11,6108777
9628;Schloss;Reichersbeuern;de:09173:9628;47,7652604;11,627263
9629;Reichersbeuern Schule;Reichersbeuern;de:09173:9629;47,7680318;11,630479
9630;Siedlung;Reichersbeuern;de:09173:9630;47,7637568;11,6382404
9631;Allgau;Reichersbeuern;de:09173:9631;47,7846213;11,6241099
9632;HAWE;Sachsenkam (Kr TÖL);de:09173:9632;47,8059419;11,6513917
9633;Gemeindewaage;Sachsenkam (Kr TÖL);de:09173:9633;47,8061471;11,6431003
9634;Mönchstraße;Sachsenkam (Kr TÖL);de:09173:9634;47,8098696;11,6471247
9635;Kloster Reutberg;Reutberg (Obb);de:09173:9635;47,8133927;11,6382494
9637;Volksschule;Benediktbeuern;de:09173:9637;47,7114805;11,4205337
9638;Nord;Benediktbeuern;de:09173:9638;47,7089297;11,4125387
9639;Rathaus;Benediktbeuern;de:09173:9639;47,7063485;11,411326
9640;Pechlern;Benediktbeuern;de:09173:9640;47,6989549;11,404885
9641;Gh. Rabenkopf;Ried (Kochel am See);de:09173:9641;47,6939547;11,4056127
9642;Gewerbegebiet;Pessenbach;de:09173:9642;47,6846786;11,4015164
9643;Seemüller;Pessenbach;de:09173:9643;47,6788605;11,3983992
9644;Ötzschlößl;Pessenbach;de:09173:9644;47,6754492;11,3972673
9645;Gh. Schmied von Kochel;Kochel am See;de:09173:9645;47,6595389;11,3674073
9646;Loisachbrücke;Kochel am See;de:09173:9646;47,6616263;11,3591338
9647;Schlehdorf;Schlehdorf;de:09173:9647;47,6567133;11,315871
9648;Gasthaus Post;Kochel am See;de:09173:9648;47,6582865;11,3683416
9649;Volksschule;Kochel am See;de:09173:9649;47,6542748;11,3687099
9650;Franz-Marc-Museum;Kochel am See;de:09173:9650;47,6493187;11,3624576
9651;Fa. Dorst;Kochel am See;de:09173:9651;47,6456694;11,362781
9652;Altjoch;Altjoch;de:09173:9652;47,6374137;11,3513454
9653;Helmerhütte;Kochel am See;de:09173:9653;47,62728;11,3546512
9654;Kesselberg Paßhöhe;Urfeld (Obb);de:09173:9654;47,6214192;11,3491625
9655;Ort;Ort (Kochel am See);de:09173:9655;47,675171;11,3878799
9656;Urfeld;Urfeld (Obb);de:09173:9656;47,6177014;11,345731
9657;Urfeld Jugendherberge;Urfeld (Obb);de:09173:9657;47,6141044;11,3392362
9658;Herzogstandbahn;Walchensee;de:09173:9658;47,5962672;11,3180269
9659;Ortsmitte;Walchensee;de:09173:9659;47,5887671;11,3162572
9661;Maibaum;Walchensee;de:09173:9661;47,5866344;11,3083521
9662;Lobisau;Walchensee;de:09173:9662;47,5821385;11,3049564
9663;Einsiedl;Einsiedl (Jachenau);de:09173:9663;47,5712668;11,3047947
9664;Mautstraße;Einsiedl (Jachenau);de:09173:9664;47,5698001;11,3018483
9665;Obernach;Obernach (Jachenau);de:09173:42979;47,5612172;11,2945629
9666;Versuchsanstalt;Obernach (Jachenau);de:09173:42980;47,5544517;11,2922992
9667;Kristall Therme;Kochel am See;de:09173:9667;47,6569432;11,3552531
9668;Heimatbühne;Kochel am See;de:09173:9668;47,6554607;11,363329
9669;Am Kranzer;Reichersbeuern;de:09173:9669;47,780414;11,6134559
9670;Möbel Mahler;Wolfratshausen;de:09173:9670;47,900527;11,424612
9671;Grünbach;Grünbach (Dorfen);de:09177:9671;48,2938202;12,238872
9672;Wasentegernbach;Wasentegernbach;de:09177:9672;48,2747214;12,2142581
9673;Abzw. Loh;Loh (Dorfen Kr Erding);de:09177:9673;48,2667929;12,2126681
9674;Schwindkirchen;Schwindkirchen;de:09177:9674;48,2594133;12,2119495
9675;Abzw. Oberkorb;Oberkorb;de:09177:9675;48,3120157;12,2154169
9676;Loiperstätt;Loiperstätt;de:09177:9676;48,3183064;12,2168543
9677;Oberstollnkirchen;Oberstollnkirchen;de:09177:9677;48,2535221;12,1810025
9678;Mitterschiltern;Mitterschiltern;de:09177:9678;48,2507048;12,1880183
9679;Seemühle;Seemühle (Dorfen);de:09177:9679;48,2530376;12,1952318
9680;Abzw. Giesering;Weiher (Isen);de:09177:9680;48,1692479;12,0600443
9681;Strich;Strich (Obb);de:09177:9681;48,1845591;12,0633951
9682;Buchschachen;Buchschachen (Kr ED);de:09177:9682;48,1768921;12,0592359
9683;Lichtenweg;Lichtenweg;de:09177:9683;48,1723992;12,0758547
9684;Schranken;Schranken;de:09183:80643;48,1643469;12,0643383
9685;Straßberg;Straßberg (Kr ED);de:09177:9685;48,2129109;12,1338589
9686;Klaus;Klaus (Kr Erding);de:09177:9686;48,2065892;12,1395093
9687;Hilgen;Hilgen (am Weg);de:09177:9687;48,2105224;12,2046102
9688;Schönbrunn;Schönbrunn (Kr ED);de:09177:9688;48,2095526;12,2173753
9689;Grüner Baum;Dorfen (Kr Erding);de:09177:9689;48,2670141;12,1554185
9690;Zell, Abzw.;Rettenbach/Pfaffing;de:09175:9690;48,0254508;12,0851073
9691;Aich;Aich (Isen);de:09177:9691;48,1638916;12,0477195
9692;Abzw. Anzing;Anzing (Dorfen);de:09177:9692;48,3008422;12,2126951
9693;Straß;Straß (bei Dorfen);de:09177:9693;48,2627205;12,1930219
9694;Abzw. Eppenhöning;Eppenhöning;de:09177:9694;48,2639524;12,1854042
9695;Kloster Moosen;Kloster Moosen;de:09177:9695;48,2672713;12,1742112
9696;Galgenwiese;Dorfen (Kr Erding);de:09177:9696;48,2677197;12,1571612
9697;B15 Alte Feuerwehr;Dorfen (Kr Erding);de:09177:9697;48,2724793;12,154071
9698;Fahrnbach Ort;Fahrnbach;de:09177:9698;48,1565991;12,047432
9699;Fleck;Fleck (Kr ED);de:09177:9699;48,1605121;12,0419702
9702;Abzw. Gewerbegebiet;Markt Indersdorf;de:09174:9702;48,3472409;11,3845023
9703;Alter Wirt;Aresing (Kreis Neuburg-Schrobenhausen);de:09185:8509;48,5297366;11,2965841
9704;Hafnerstraße;Markt Indersdorf;de:09174:9704;48,3466379;11,3833165
9705;Klenau;Klenau;de:09186:8452;48,4774305;11,3131042
9706;Industriestraße;Markt Indersdorf;de:09174:9706;48,3496528;11,3768306
9709;Boos Bus;Allershausen (Oberbay);de:09178:9709;48,4317584;11,595813
9721;Singer;Dorfen (Kr Erding);de:09177:9721;48,2685449;12,170052
9722;Realschule;Taufkirchen (Vils);de:09177:9722;48,3451811;12,1261963
9723;Fürstendamm;Freising;de:09178:9723;48,3970688;11,7424001
9724;Johannisstraße;Freising;de:09178:9724;48,397707;11,7393188
9725;Eichenhof;Sulzemoos;de:09174:9725;48,2867494;11,2688981
9726;Staatsstraße;Erdweg;de:09174:9726;48,3340626;11,3023423
9727;Domberg;Freising;de:09178:9727;48,3984704;11,7430379
9741;Wernhardsberg;Wernhardsberg (Kr ED);de:09177:9741;48,2091275;12,1527505
9751;Dostlerstraße;München;de:09162:9751;48,1772335;11,5599253
9752;Riesenfeldstraße / Tor 5;München;de:09162:9752;48,1821932;11,5632221
9753;IT-Zentrum;München;de:09162:9753;48,1892725;11,5699145
9754;Oberhofer Weg;München;de:09162:9754;48,1923207;11,5749271
9755;Anton-Ditt-Bogen;München;de:09162:9755;48,1907217;11,581413
9756;Heidemannstr. 164;München;de:09162:9756;48,2000811;11,6020563
9758;Freimann (Auslieferung);München;de:09162:9758;48,193728;11,6066646
9760;Moosacher Str. 51;München;de:09162:9760;48,1855473;11,5573561
9761;Lauchstädter Straße;München;de:09162:9761;48,1890329;11,573912
9762;Parkring 19;Garching (b München);de:09184:9762;48,2515183;11,6373421
9763;BMW M GmbH (Daimlerstr. 19);Garching (b München);de:09184:9763;48,2479353;11,6222683
9764;Konrad-Zuse-Str. 4;Unterschleißheim;de:09184:9764;48,2904433;11,5810716
9765;Landshuter Straße 26;Unterschleißheim;de:09184:9765;48,2753671;11,5619016
9766;Taunusstraße;München;de:09162:9766;48,1889131;11,5783587
9767;BTZ Lemgostraße;München;de:09162:9767;48,192141;11,5545533
9768;Mittenheimer Straße 64;Oberschleißheim;de:09184:9768;48,2631989;11,5572213
9769;Rohrdorf;Rohrdorf (Kr Rosenh);de:09187:41893;47,7980375;12,1738788
9770;Bad Endorf;Bad Endorf;de:09187:41666;47,9047666;12,3021223
9771;Prien am Chiemsee;Prien (am Chiemsee);de:09187:41818;47,8546997;12,3468495
9772;Bernau am Chiemsee;Bernau am Chiemsee;de:09187:43635;47,8163486;12,3805093
9781;Halfing;Halfing;de:09187:41746;47,9524388;12,2789458
9782;Amerang;Amerang;de:09187:40100;47,9864145;12,3066229
9783;Aindorf;Aindorf;de:09189:40942;47,9888615;12,358312
9784;Pittenhart Bahnhof;Pittenhart;de:09189:90048;;
9785;Obing;Obing;de:09189:90206;;
9786;Hafen;Stock (Prien);de:09187:69706;47,8603535;12,3629203
9790;Urschalling;Urschalling;de:09187:90046;47,8357388;12,3387377
9791;Vachendorf;Vachendorf (Prien);de:09187:90045;47,8269643;12,3219302
9792;Umrathshausen Bahnhof;Umrathshausen;de:09187:90044;;
9793;Umrathshausen Ort;Umrathshausen;de:09187:90043;47,8059299;12,3270955
9794;Aschau im Chiemgau;Aschau i.Chiemgau;de:09187:40709;47,7789532;12,3245712
9840;Übersee;Übersee;de:09189:41234;47,821886;12,4866363
9841;Bergen;Bergen (Oberbay);de:09189:40781;47,8255229;12,5931046
9842;Traunstein;Traunstein (Oberbay);de:09189:41179;47,8685859;12,6385055
9843;Teisendorf;Teisendorf;de:09172:42454;47,8493949;12,834455
9844;Freilassing;Freilassing (Obb);de:09172:42293;47,8369146;12,9771973
9845;Salzburg Hbf;Salzburg;at:45:50002;47,8118785;13,0467988
9846;Mülln-Altstadt;Salzburg;at:45:51023;47,8084096;13,0343212
9847;Aiglhof;Salzburg;at:45:51024;;
9848;Taxham Europark;Salzburg;at:45:56702;;
9849;Liefering;Salzburg;at:45:50034;;
9851;Sommerstraße;Pulling (Freising);de:09178:9851;48,3603381;11,704572
9852;Bahnhof (Badgasse);Pulling (Freising);de:09178:9852;48,3631374;11,7074556
9853;Bahnhof (Bahnstraße);Pulling (Freising);de:09178:9853;48,3635671;11,7066561
9854;Am Schulweg;Pulling (Freising);de:09178:9854;48,3670108;11,7039522
9855;Altenhauser Straße;Freising;de:09178:9855;48,4153467;11,7652262
9856;Altenhausen;Altenhausen (Freising);de:09178:9856;48,4202475;11,7731943
9857;Zurnhausen;Freising;de:09178:9857;48,4335345;11,7766708
9858;Edenhofen;Edenhofen (Freising);de:09178:9858;48,4271806;11,7682086
